property_type,society,sector,price,price_per_sqft,area,areaWithType,bedRoom,bathroom,balcony,floorNum,facing,agePossession,super_built_up_area,built_up_area,carpet_area,others,store room,pooja room,servant room,study room,furnishing_type,luxury_score
flat,paras dews,sector 106,1.2,10480.0,1145.0,Super Built up area 1665(154.68 sq.m.)Built Up area: 1145 sq.ft. (106.37 sq.m.)Carpet area: 1034 sq.ft. (96.06 sq.m.),3,3,3,12.0,North-West,Relatively New,1665.0,1145.0,1034.0,0,0,0,0,1,0,158
flat,experion windchants,sector 112,3.75,13383.0,2802.0,Super Built up area 2802(260.31 sq.m.),3,5,3+,22.0,South-West,Relatively New,2802.0,,,0,0,0,1,0,0,49
flat,afnhb jalvayu vihar,sector 30,1.3,10000.0,1300.0,Super Built up area 1500(139.35 sq.m.)Carpet area: 1300 sq.ft. (120.77 sq.m.),3,3,2,2.0,North-East,Old Property,1500.0,,1300.0,0,0,0,0,0,1,19
house,dlf city plots,sector 26,12.5,38581.0,3239.9339,Plot area 360(301.01 sq.m.),4,5,2,2.0,North-East,Moderately Old,,3240.0,,0,0,0,1,1,0,121
flat,smart world orchard,sector 61,1.57,13652.0,1150.0,Built Up area: 1150 (106.84 sq.m.),2,2,2,3.0,not available,New Property,,1150.0,,1,0,0,0,1,1,71
flat,global hill view,sector 11,0.36,5150.0,699.0,Built Up area: 699 (64.94 sq.m.),2,2,0,15.0,not available,Undefined,,699.0,,0,0,0,0,0,0,0
house,sector huda,sector 57,3.8,26151.0,1453.1264999999999,Plot area 162(135.45 sq.m.)Built Up area: 162 sq.yards (135.45 sq.m.)Carpet area: 160 sq.yards (133.78 sq.m.),8,8,3+,4.0,East,Relatively New,,162.0,160.0,0,1,1,0,0,0,94
flat,sapphire eighty three,sector 83,0.65,9286.0,700.0,Built Up area: 700 (65.03 sq.m.),1,1,0,6.0,not available,Undefined,,700.0,,0,0,0,0,0,1,0
house,dlf city plots phase,sector 28,9.54,29445.0,3239.9339,Plot area 360(301.01 sq.m.),6,5,3+,3.0,North,New Property,,3240.0,,0,1,1,1,1,1,153
flat,pareena laxmi apartments,sector 99a,0.32,5517.0,580.0,Super Built up area 575(53.42 sq.m.)Carpet area: 570.17 sq.ft. (52.97 sq.m.),2,2,1,2.0,not available,New Property,575.0,,570.17,0,0,0,0,0,0,43
flat,tulip violet,sector 69,1.68,10072.0,1668.0,Super Built up area 1668(154.96 sq.m.),3,3,2,0.0,West,Relatively New,1668.0,,,0,0,0,0,0,1,157
flat,capital residences,sector 70a,1.69,8553.0,1976.0,Super Built up area 1976(183.58 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1650 sq.ft. (153.29 sq.m.),3,3,3+,8.0,North-East,New Property,1976.0,1900.0,1650.0,0,0,0,1,0,1,165
house,independent,sector 31,9.25,38710.0,2389.5858,Plot area 265(221.57 sq.m.)Built Up area: 262 sq.yards (219.07 sq.m.)Carpet area: 260 sq.yards (217.39 sq.m.),12,12,3+,4.0,North-East,New Property,,262.0,260.0,1,0,1,1,0,2,49
flat,experion heartsong,dwarka expressway,1.08,6150.0,1756.0,Built Up area: 1758 (163.32 sq.m.),3,3,0,,not available,Under Construction,,1758.0,,0,0,0,0,0,1,0
flat,ss the leaf,sector 85,2.15,10925.0,1968.0,Super Built up area 2812(261.24 sq.m.)Carpet area: 1968 sq.ft. (182.83 sq.m.),4,5,3+,6.0,South,Relatively New,2812.0,,1968.0,0,0,0,1,0,1,156
flat,mm woodshire,sector 107,1.02,6649.0,1534.0,Super Built up area 1534(142.51 sq.m.),2,2,3,6.0,North-East,Relatively New,1534.0,,,0,0,0,0,1,1,112
flat,chintels paradiso,sector 109,2.0,7605.0,2630.0,Super Built up area 2630(244.33 sq.m.),4,4,2,11.0,not available,Relatively New,2630.0,,,0,0,1,1,0,1,64
flat,bestech park view spa next,sector 67,2.72,11574.0,2350.0,Super Built up area 2350(218.32 sq.m.)Built Up area: 2250 sq.ft. (209.03 sq.m.)Carpet area: 2001 sq.ft. (185.9 sq.m.),4,4,3+,0.0,South-West,Relatively New,2350.0,2250.0,2001.0,0,0,1,1,0,0,128
house,independent,sector 5,3.75,11025.0,3401.3923999999997,Built Up area: 3400 (315.87 sq.m.)Carpet area: 1836 sq.ft. (170.57 sq.m.),5,5,3+,3.0,not available,Undefined,,3400.0,1836.0,0,0,0,0,0,1,0
flat,orchid petals,sector 49,4.52,10984.0,4115.0,Super Built up area 4115(382.3 sq.m.),5,5,3+,14.0,West,Moderately Old,4115.0,,,0,0,1,1,1,0,49
flat,vatika emilia floors,sector 83,0.65,6190.0,1050.0,Super Built up area 1050(97.55 sq.m.)Built Up area: 950 sq.ft. (88.26 sq.m.)Carpet area: 850 sq.ft. (78.97 sq.m.),2,2,2,1.0,South,Relatively New,1050.0,950.0,850.0,0,0,0,0,0,0,174
flat,elan the presidential,sector 106,3.9,15918.0,2450.0,Built Up area: 2450 (227.61 sq.m.),3,3,0,20.0,not available,Undefined,,2450.0,,0,0,0,0,0,1,66
flat,ramprastha the edge towers,sector 37d,0.98,5537.0,1770.0,Super Built up area 1770(164.44 sq.m.)Built Up area: 1675 sq.ft. (155.61 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),3,3,3+,5.0,North-East,Relatively New,1770.0,1675.0,1400.0,0,0,1,0,0,0,174
flat,conscient heritage max,sector 102,2.2,10237.0,2149.0,Super Built up area 2149(199.65 sq.m.)Built Up area: 1186 sq.ft. (110.18 sq.m.)Carpet area: 1130 sq.ft. (104.98 sq.m.),3,4,3+,20.0,East,Relatively New,2149.0,1186.0,1130.0,0,0,0,1,1,0,45
house,independent,sector 17,3.0,11104.0,2701.7389,Carpet area: 2700 (250.84 sq.m.),4,4,0,1.0,not available,Undefined,,,2700.0,0,0,0,0,0,0,0
flat,bestech park view residency,sector 2,1.26,8051.0,1565.0,Super Built up area 1565(145.39 sq.m.),2,2,3,7.0,South-East,Moderately Old,1565.0,,,0,0,0,0,1,1,84
flat,dlf park place,sector 54,5.75,24689.0,2329.0,Super Built up area 2329(216.37 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1700 sq.ft. (157.94 sq.m.),3,4,3,12.0,North-East,Relatively New,2329.0,1900.0,1700.0,0,0,0,1,0,2,174
flat,signature global solera,sector 107,0.25,7862.0,318.0,Built Up area: 318 (29.54 sq.m.),1,1,0,0.0,not available,Undefined,,318.0,,0,0,0,0,0,0,55
flat,pareena laxmi apartments,sector 99a,0.3,5425.0,553.0,Super Built up area 553(51.38 sq.m.)Carpet area: 470 sq.ft. (43.66 sq.m.),2,1,2,5.0,North,New Property,553.0,,470.0,0,0,0,0,0,0,66
house,independent,sector 36,0.66,8068.0,818.0563999999999,Built Up area: 823 (76.46 sq.m.),2,2,3,4.0,not available,New Property,,823.0,,0,0,0,0,0,0,0
flat,adani mk oyster grande,sector 102,2.6,10008.0,2598.0,Super Built up area 2598(241.36 sq.m.),3,3,3,2.0,North-East,Relatively New,2598.0,,,0,1,0,1,1,1,118
flat,dlf regal gardens,sector 90,1.29,8377.0,1540.0,Super Built up area 1702(158.12 sq.m.)Built Up area: 1540 sq.ft. (143.07 sq.m.)Carpet area: 1430 sq.ft. (132.85 sq.m.),3,3,3,7.0,East,Relatively New,1702.0,1540.0,1430.0,0,0,0,0,1,0,174
flat,birla navya,sector 63a,2.2,17488.0,1258.0,Super Built up area 1258(116.87 sq.m.)Carpet area: 770 sq.ft. (71.54 sq.m.),2,3,3+,4.0,not available,Undefined,1258.0,,770.0,0,0,0,0,0,0,60
flat,"new colony, gurgaon",sector 7,0.8,8097.0,988.0,Carpet area: 990 (91.97 sq.m.),3,2,1,4.0,North-East,Relatively New,,,990.0,0,0,0,0,0,0,69
house,emaar mgf marbella,sector 66,8.8,36661.0,2400.3496999999998,Built Up area: 267 (223.25 sq.m.),4,4,3+,3.0,South-East,Relatively New,,267.0,,0,1,1,1,0,1,107
flat,mm skywalk,sector 74,2.45,12141.0,2018.0,Super Built up area 2018(187.48 sq.m.)Built Up area: 1800 sq.ft. (167.23 sq.m.)Carpet area: 1614 sq.ft. (149.95 sq.m.),3,3,3+,25.0,South-West,Relatively New,2018.0,1800.0,1614.0,0,0,0,0,1,0,137
flat,signature global city,sector 37d,0.68,11724.0,580.0,Carpet area: 580 (53.88 sq.m.),2,2,3,9.0,not available,New Property,,,580.0,1,0,0,0,0,0,58
house,house number b-,sector 5,0.8,8848.0,904.1676,Plot area 900(83.61 sq.m.)Built Up area: 900 sq.ft. (83.61 sq.m.),2,2,1,1.0,not available,Old Property,,900.0,,0,0,0,0,0,1,0
flat,la vida by tata housing,sector 113,2.85,12855.0,2217.0,Super Built up area 2217(205.97 sq.m.),3,3,3+,10.0,East,New Property,2217.0,,,0,0,0,1,0,0,72
flat,parsvnath green ville,sector 48,3.3,9985.0,3305.0,Super Built up area 3905(362.79 sq.m.)Built Up area: 3305 sq.ft. (307.04 sq.m.),5,5,3+,4.0,not available,Old Property,3905.0,3305.0,,0,0,0,1,0,0,71
flat,shree kirpalu gi sector,sector 52,1.45,7632.0,1900.0,Super Built up area 1900(176.52 sq.m.)Built Up area: 1800 sq.ft. (167.23 sq.m.)Carpet area: 1700 sq.ft. (157.94 sq.m.),3,3,3+,7.0,West,Relatively New,1900.0,1800.0,1700.0,1,0,0,0,0,0,108
flat,sare crescent parc,sector 92,0.87,4971.0,1750.0,Super Built up area 1750(162.58 sq.m.),4,4,2,2.0,East,Moderately Old,1750.0,,,0,1,0,0,0,2,115
flat,apna enclave,sector 3,0.55,5789.0,950.0,Super Built up area 950(88.26 sq.m.)Built Up area: 900 sq.ft. (83.61 sq.m.)Carpet area: 744 sq.ft. (69.12 sq.m.),2,2,2,2.0,North-East,Old Property,950.0,900.0,744.0,0,0,0,0,0,1,66
flat,shapoorji pallonji joyville gurugram,sector 102,2.12,11447.0,1852.0,Built Up area: 1852 (172.06 sq.m.)Carpet area: 1250 sq.ft. (116.13 sq.m.),3,3,3,9.0,not available,Relatively New,,1852.0,1250.0,0,0,0,0,0,1,72
house,independent,sector 2,4.99,20513.0,2432.6414,Plot area 270(225.75 sq.m.),4,4,3+,3.0,North,Moderately Old,,2430.0,,0,1,1,1,0,1,43
flat,central park flower valley,sector 33,2.2,10476.0,2100.0,Super Built up area 2100(195.1 sq.m.),3,3,3,12.0,North-East,New Property,2100.0,,,0,0,0,1,0,0,49
flat,sare green parc,sector 92,1.07,5245.0,2040.0,Built Up area: 2040 (189.52 sq.m.),4,3,3,10.0,not available,Under Construction,,2040.0,,0,0,0,1,1,0,86
flat,umang winter hills,sector 77,1.05,5763.0,1822.0,Super Built up area 1822(169.27 sq.m.)Built Up area: 1600 sq.ft. (148.64 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),3,3,3,7.0,East,Relatively New,1822.0,1600.0,1400.0,0,0,0,0,0,0,49
house,vipul tatvam villa,sector 48,8.2,25309.0,3239.9339,Plot area 360(301.01 sq.m.),3,3,2,2.0,North,Moderately Old,,3240.0,,0,0,1,1,1,2,160
flat,supertech hues,sector 68,0.9,7627.0,1180.0,Carpet area: 1180 (109.63 sq.m.),2,2,2,1.0,East,New Property,,,1180.0,0,0,0,0,0,1,44
flat,aardhya homesh,sector 67a,1.85,8043.0,2300.0,Carpet area: 2300 (213.68 sq.m.),4,4,0,4.0,East,Undefined,,,2300.0,0,0,0,0,0,1,0
flat,dlf regency park,sector 28,1.6,14545.0,1100.0,Carpet area: 1100 (102.19 sq.m.),2,2,2,3.0,North,Relatively New,,,1100.0,0,0,0,0,0,1,52
house,independent,sector 103,2.25,6373.0,3530.5591999999997,Built Up area: 3534 (328.32 sq.m.)Carpet area: 2000 sq.ft. (185.81 sq.m.),3,5,3+,10.0,South,Undefined,,3534.0,2000.0,0,0,0,0,0,0,0
flat,avl gurgaon,sector 36a,0.5,8333.0,600.0,Built Up area: 600 (55.74 sq.m.)Carpet area: 500 sq.ft. (46.45 sq.m.),1,1,1,5.0,not available,Undefined,,600.0,500.0,0,0,0,0,0,0,0
flat,breez global heights,sohna road,0.28,7143.0,392.0,Carpet area: 399 (37.07 sq.m.),1,1,1,4.0,not available,New Property,,,399.0,0,0,0,0,0,2,26
house,international city by sobha phase,sector 109,6.15,25281.0,2432.6414,Plot area 270(225.75 sq.m.)Built Up area: 270 sq.yards (225.75 sq.m.)Carpet area: 250 sq.yards (209.03 sq.m.),5,5,3+,3.0,West,Relatively New,,270.0,250.0,0,1,1,1,0,0,130
house,sector rwa,sector 14,6.5,20610.0,3153.8226999999997,Plot area 350(292.64 sq.m.),4,4,3+,2.0,not available,Moderately Old,,3150.0,,0,0,0,0,0,1,0
flat,bptp terra,sector 37d,1.65,7531.0,2191.0,Super Built up area 2191(203.55 sq.m.)Built Up area: 2091 sq.ft. (194.26 sq.m.)Carpet area: 1991 sq.ft. (184.97 sq.m.),4,3,3+,6.0,West,Relatively New,2191.0,2091.0,1991.0,0,0,0,0,0,0,149
flat,aipl the peaceful homes,sector 70a,2.8,11915.0,2350.0,Super Built up area 2350(218.32 sq.m.)Carpet area: 1322 sq.ft. (122.82 sq.m.),3,4,3,22.0,North-East,Relatively New,2350.0,,1322.0,0,0,0,1,0,1,49
flat,conscient heritage max,sector 102,2.1,9772.0,2149.0,Super Built up area 2149(199.65 sq.m.),3,4,3+,10.0,East,Relatively New,2149.0,,,0,0,0,1,1,1,53
flat,vatika city,sector 49,1.79,12786.0,1400.0,Carpet area: 1400 (130.06 sq.m.),3,3,3,9.0,not available,Old Property,,,1400.0,0,0,0,1,0,0,38
flat,raheja sampada,sector 92,0.65,4745.0,1370.0,Super Built up area 1370(127.28 sq.m.),3,2,3,6.0,North-East,Relatively New,1370.0,,,0,0,0,0,0,0,49
flat,sare petioles,sector 92,1.3,6373.0,2040.0,Built Up area: 2040 (189.52 sq.m.),4,4,0,7.0,not available,Undefined,,2040.0,,0,0,0,0,0,0,0
house,bhim garh kheri,sector 3,0.75,6392.0,1173.2650999999998,Plot area 130(108.7 sq.m.),4,2,2,2.0,West,Old Property,,1170.0,,0,0,0,0,0,1,16
house,independent,sector 39,7.0,10000.0,7000.0,Plot area 350(32.52 sq.m.)Built Up area: 7000 sq.ft. (650.32 sq.m.),10,11,3+,4.0,South-East,Relatively New,,7000.0,,0,0,1,0,0,2,38
house,independent,sohna road,1.5,14220.0,1054.8622,Plot area 117(97.83 sq.m.),2,3,2,1.0,North,New Property,,1053.0,,0,0,1,0,1,0,69
house,"nirmal enclave, maruti kunj road",sector 11,0.24,593.0,4050.0,Plot area 450(41.81 sq.m.),2,2,0,2.0,North,Relatively New,,4050.0,,0,0,0,0,0,1,0
flat,mm heights,sector 65,2.1,16653.0,1261.0,Super Built up area 1261(117.15 sq.m.)Carpet area: 800 sq.ft. (74.32 sq.m.),2,2,3,8.0,not available,New Property,1261.0,,800.0,0,0,0,0,0,1,31
flat,dlf regal gardens,sector 90,1.25,6460.0,1935.0,Super Built up area 1703(158.21 sq.m.)Built Up area: 1650 sq.ft. (153.29 sq.m.)Carpet area: 1600 sq.ft. (148.64 sq.m.),3,3,3,10.0,South,Relatively New,1703.0,1650.0,1600.0,1,0,0,0,0,0,38
flat,indiabulls enigma,sector 110,3.7,10882.0,3400.0,Super Built up area 3400(315.87 sq.m.),4,5,3,7.0,South-West,Relatively New,3400.0,,,0,0,0,1,0,1,156
flat,parsvnath green ville,sector 48,1.75,7202.0,2430.0,Super Built up area 2430(225.75 sq.m.)Built Up area: 2200 sq.ft. (204.39 sq.m.)Carpet area: 1800 sq.ft. (167.23 sq.m.),3,3,3,7.0,South,Old Property,2430.0,2200.0,1800.0,0,0,0,1,0,2,109
flat,signature global orchard avenue,sector 93,0.85,14238.0,597.0,Built Up area: 597 (55.46 sq.m.),2,2,0,10.0,not available,Undefined,,597.0,,0,0,0,0,0,1,0
flat,tarc maceo,sector 91,1.8,7759.0,2320.0,Carpet area: 2320 (215.54 sq.m.),3,3,3+,0.0,North,Relatively New,,,2320.0,0,0,1,0,0,2,45
flat,dlf the skycourt,sector 86,1.6,8294.0,1929.0,Super Built up area 1929(179.21 sq.m.)Built Up area: 1548 sq.ft. (143.81 sq.m.)Carpet area: 1300 sq.ft. (120.77 sq.m.),3,3,3+,9.0,North-East,Relatively New,1929.0,1548.0,1300.0,1,0,0,0,0,0,167
flat,pareena coban residences,sector 99a,1.6,8000.0,2000.0,Super Built up area 2000(185.81 sq.m.),3,3,3,6.0,not available,Under Construction,2000.0,,,0,0,0,0,0,1,0
flat,tulip violet,sector 69,1.46,9252.0,1578.0,Super Built up area 1578(146.6 sq.m.),3,3,2,0.0,North-East,Relatively New,1578.0,,,0,0,1,0,0,0,174
flat,experion the heartsong,sector 108,1.6,7988.0,2003.0,Super Built up area 2003(186.08 sq.m.)Built Up area: 1500.29 sq.ft. (139.38 sq.m.)Carpet area: 1140.98 sq.ft. (106 sq.m.),3,4,3+,3.0,South,Relatively New,2003.0,1500.29,1140.98,0,0,0,1,0,0,60
flat,eldeco accolade,sohna road,0.73,5753.0,1269.0,Super Built up area 1269(117.89 sq.m.),2,2,3,9.0,North-East,Relatively New,1269.0,,,0,0,1,0,0,0,103
flat,tata primanti,sector 72,6.75,16875.0,4000.0,Super Built up area 4250(394.84 sq.m.)Built Up area: 4000 sq.ft. (371.61 sq.m.)Carpet area: 3500 sq.ft. (325.16 sq.m.),4,4,3+,0.0,North-East,New Property,4250.0,4000.0,3500.0,0,0,0,1,0,0,174
flat,valley view estate,gwal pahari,1.5,8278.0,1812.0,Carpet area: 1812 (168.34 sq.m.),4,4,3+,9.0,North,Old Property,,,1812.0,1,0,0,1,1,1,135
house,emaar the palm springs,sector 54,24.0,66667.0,3600.0,Plot area 400(37.16 sq.m.),5,5,2,1.0,North-East,Old Property,,3600.0,,0,0,1,1,1,0,122
flat,sare crescent parc,sector 92,0.71,4934.0,1439.0,Carpet area: 1436 (133.41 sq.m.),3,3,2,6.0,not available,Relatively New,,,1436.0,0,0,0,0,0,1,37
flat,sbtl caladium,sector 109,1.6,6287.0,2545.0,Super Built up area 2545(236.44 sq.m.),3,3,3,9.0,North,Relatively New,2545.0,,,0,0,0,1,0,1,75
flat,aipl zen residences,sector 70a,1.82,10997.0,1655.0,Super Built up area 1655(153.75 sq.m.)Built Up area: 1600 sq.ft. (148.64 sq.m.)Carpet area: 1550 sq.ft. (144 sq.m.),3,3,3,12.0,South,Relatively New,1655.0,1600.0,1550.0,0,0,0,0,0,0,108
flat,suncity vatsal valley,gwal pahari,1.28,9552.0,1340.0,Carpet area: 1340 (124.49 sq.m.),3,3,3,1.0,North,Relatively New,,,1340.0,0,0,0,0,0,0,49
flat,vatika gurgaon,sector 83,1.25,6313.0,1980.0,Super Built up area 1980(183.95 sq.m.),3,3,2,2.0,West,Relatively New,1980.0,,,0,0,0,1,0,0,119
flat,ss the leaf,sector 85,1.93,8075.0,2390.0,Super Built up area 2408(223.71 sq.m.)Built Up area: 2400 sq.ft. (222.97 sq.m.)Carpet area: 2390 sq.ft. (222.04 sq.m.),3,4,3,7.0,North-East,Relatively New,2408.0,2400.0,2390.0,0,0,0,1,0,1,174
flat,mvn athens,sohna road,0.25,5198.0,481.0,Built Up area: 481 (44.69 sq.m.),2,2,0,0.0,not available,Relatively New,,481.0,,0,0,0,0,0,1,37
flat,vatika gurgaon,sector 83,1.12,6455.0,1735.0,Super Built up area 1735(161.19 sq.m.)Built Up area: 1500 sq.ft. (139.35 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),3,3,2,17.0,South,Moderately Old,1735.0,1500.0,1400.0,0,0,0,0,0,0,111
flat,sare green parc,sector 92,0.75,4744.0,1581.0,Super Built up area 1454(135.08 sq.m.)Built Up area: 1415 sq.ft. (131.46 sq.m.)Carpet area: 1350 sq.ft. (125.42 sq.m.),3,3,3,2.0,East,Relatively New,1454.0,1415.0,1350.0,1,0,0,0,0,0,49
flat,godrej summit,sector 104,1.05,5833.0,1800.0,Carpet area: 1800 (167.23 sq.m.),3,4,3+,7.0,East,Relatively New,,,1800.0,0,0,0,1,0,0,96
flat,bptp astaire gardens,sector 70a,1.7,8947.0,1900.0,Carpet area: 1900 (176.52 sq.m.),4,3,3,1.0,North-East,Relatively New,,,1900.0,0,0,0,0,0,0,49
flat,ashiana apartment,sector 23,0.16,2051.0,780.0,Super Built up area 780(72.46 sq.m.),2,2,2,1.0,not available,Moderately Old,780.0,,,0,0,0,0,0,1,0
house,independent,sector 2,0.7,7742.0,904.1676,Built Up area: 900 (83.61 sq.m.),1,1,0,1.0,not available,Undefined,,900.0,,0,0,0,0,0,1,0
house,independent,sector 2,19.5,27079.0,7201.049099999999,Plot area 800(668.9 sq.m.),8,9,3+,2.0,North,New Property,,7200.0,,0,0,1,1,1,0,122
flat,elevate,sector 50,6.75,19882.0,3395.0,Built Up area: 3395 (315.41 sq.m.),4,4,0,10.0,not available,Undefined,,3395.0,,0,0,0,0,0,1,0
flat,smart world orchard,sector 61,2.6,14723.0,1766.0,Super Built up area 1630(151.43 sq.m.),3,3,2,2.0,not available,New Property,1630.0,,,0,0,0,0,0,1,47
flat,sare crescent parc,sector 92,0.7,5556.0,1260.0,Built Up area: 140 (117.06 sq.m.),3,3,2,14.0,not available,Under Construction,,140.0,,0,0,0,0,0,1,38
flat,dlf the skycourt,sector 86,1.35,6998.0,1929.0,Super Built up area 1929(179.21 sq.m.),3,3,1,9.0,North-West,Relatively New,1929.0,,,0,0,0,0,0,1,119
flat,ireo skyon,sector 60,3.75,13393.0,2800.0,Super Built up area 2800(260.13 sq.m.)Built Up area: 2650 sq.ft. (246.19 sq.m.)Carpet area: 2350 sq.ft. (218.32 sq.m.),4,4,3,12.0,North,Relatively New,2800.0,2650.0,2350.0,0,0,0,1,0,0,49
flat,ats tourmaline,sector 109,1.5,6977.0,2150.0,Super Built up area 2150(199.74 sq.m.)Built Up area: 1797 sq.ft. (166.95 sq.m.)Carpet area: 1670 sq.ft. (155.15 sq.m.),3,4,3+,4.0,North-West,Relatively New,2150.0,1797.0,1670.0,0,0,0,1,0,1,39
flat,tulip violet,sector 69,1.72,8731.0,1970.0,Super Built up area 1970(183.02 sq.m.),4,4,1,12.0,North-East,Relatively New,1970.0,,,0,0,0,0,0,1,86
house,independent,sector 2,6.0,24665.0,2432.6414,Plot area 270(225.75 sq.m.),5,6,3+,3.0,East,Old Property,,2430.0,,1,0,1,0,1,0,43
flat,aipl the peaceful homes,sector 70a,2.5,11628.0,2150.0,Super Built up area 2150(199.74 sq.m.)Carpet area: 1350 sq.ft. (125.42 sq.m.),3,3,3+,15.0,North-East,Relatively New,2150.0,,1350.0,1,0,0,0,0,0,174
flat,vatika lifestyle homes,sector 83,1.04,5699.0,1825.0,Super Built up area 1755(163.04 sq.m.)Built Up area: 1500 sq.ft. (139.35 sq.m.)Carpet area: 1100 sq.ft. (102.19 sq.m.),3,2,2,2.0,South-West,Moderately Old,1755.0,1500.0,1100.0,0,0,0,0,0,0,95
flat,ramprastha the edge towers,sector 37d,0.75,5319.0,1410.0,Built Up area: 1410 (130.99 sq.m.),2,2,3,19.0,not available,Moderately Old,,1410.0,,0,0,0,0,0,0,63
flat,hcbs sports ville,sohna road,0.32,6166.0,519.0,Carpet area: 519 (48.22 sq.m.),2,2,2,2.0,not available,New Property,,,519.0,0,0,0,0,0,0,37
flat,paras irene,sector 70a,1.2,8451.0,1420.0,Super Built up area 1420(131.92 sq.m.),2,2,3,6.0,North-East,Moderately Old,1420.0,,,0,0,0,0,0,1,42
flat,sbtl caladium,sector 109,1.8,7073.0,2545.0,Super Built up area 2545(236.44 sq.m.)Carpet area: 1527 sq.ft. (141.86 sq.m.),3,3,3+,10.0,East,Relatively New,2545.0,,1527.0,0,0,0,0,0,0,174
flat,paras dews,sector 106,1.35,8940.0,1510.0,Carpet area: 1510 (140.28 sq.m.),4,3,3,19.0,not available,Old Property,,,1510.0,0,0,0,1,0,0,112
flat,indiabulls enigma,sector 110,3.79,9896.0,3830.0,Super Built up area 3830(355.82 sq.m.),5,5,3,4.0,South-West,Relatively New,3830.0,,,1,0,0,1,0,1,125
flat,experion windchants,sector 112,2.5,12893.0,1939.03,Super Built up area 2441(226.78 sq.m.)Built Up area: 1939.03 sq.ft. (180.14 sq.m.)Carpet area: 1800 sq.ft. (167.23 sq.m.),2,2,3,10.0,East,Relatively New,2441.0,1939.03,1800.0,0,0,1,0,1,0,174
flat,bhemerlei,sohna road,0.69,5100.0,1353.0,Built Up area: 1350 (125.42 sq.m.),2,2,2,3.0,not available,Under Construction,,1350.0,,0,0,0,0,0,1,0
flat,vasant appartments,sector 14,1.7,7391.0,2300.0,Carpet area: 2300 (213.68 sq.m.),5,5,2,2.0,North-West,Old Property,,,2300.0,0,1,1,0,1,2,71
flat,alpha corp gurgaonone,sector 84,1.49,7590.0,1963.0,Super Built up area 1963(182.37 sq.m.)Carpet area: 1700 sq.ft. (157.94 sq.m.),3,3,3,6.0,South-East,Relatively New,1963.0,,1700.0,0,0,0,1,0,0,28
flat,ss the coralwood,sector 84,1.05,6774.0,1550.0,Super Built up area 1750(162.58 sq.m.)Built Up area: 1610 sq.ft. (149.57 sq.m.)Carpet area: 1550 sq.ft. (144 sq.m.),3,3,3,6.0,North-East,Relatively New,1750.0,1610.0,1550.0,1,0,0,0,0,0,129
house,independent,sector 5,3.5,14780.0,2368.058,Plot area 263(219.9 sq.m.),5,4,2,2.0,North,Old Property,,2367.0,,1,0,1,0,0,0,36
flat,emaar gurgaon greens,sector 102,1.49,9030.0,1650.0,Super Built up area 1650(153.29 sq.m.)Carpet area: 1022.58 sq.ft. (95 sq.m.),3,3,3,10.0,North-East,Relatively New,1650.0,,1022.58,0,0,0,0,0,0,159
house,ansals florence villa,sector 57,6.0,22208.0,2701.7389,Plot area 300(250.84 sq.m.),4,5,2,2.0,not available,Old Property,,2700.0,,0,0,1,1,0,0,20
flat,aipl the peaceful homes,sector 70a,2.4,11163.0,2150.0,Super Built up area 2150(199.74 sq.m.),3,3,3,11.0,South-West,Relatively New,2150.0,,,0,0,0,1,0,1,108
flat,sare crescent parc,sector 92,0.8,6033.0,1326.0,Carpet area: 1326 (123.19 sq.m.),3,2,2,3.0,North-East,Relatively New,,,1326.0,0,0,0,0,0,1,15
flat,pareena mi casa,sector 68,1.85,9311.0,1987.0,Super Built up area 1987(184.6 sq.m.),3,3,3+,13.0,not available,Under Construction,1987.0,,,0,0,0,0,0,1,47
flat,elan mercado,sector 80,0.85,12409.0,685.0,Carpet area: 685 (63.64 sq.m.),1,1,1,15.0,not available,Relatively New,,,685.0,0,0,0,0,0,1,60
flat,bestech altura,sector 79,1.9,9000.0,2111.0,Carpet area: 2150 (199.74 sq.m.),3,4,2,11.0,not available,New Property,,,2150.0,0,0,0,1,0,1,49
flat,vatika sovereign next,sector 82a,3.85,7500.0,5133.0,Carpet area: 5140 (477.52 sq.m.),5,6,3+,6.0,not available,New Property,,,5140.0,0,0,1,1,0,1,148
flat,signature global park,sohna road,0.75,6938.0,1081.0,Carpet area: 1081 (100.43 sq.m.),3,2,3+,4.0,East,New Property,,,1081.0,0,0,0,0,0,0,101
flat,ireo the grand arch,sector 58,3.8,17560.0,2164.0,Super Built up area 2164(201.04 sq.m.)Built Up area: 1700 sq.ft. (157.94 sq.m.)Carpet area: 1600 sq.ft. (148.64 sq.m.),3,4,1,19.0,West,Moderately Old,2164.0,1700.0,1600.0,0,0,0,1,0,0,167
house,central park flower valley cerise floors,sector 33,1.35,11198.0,1205.5567999999998,Built Up area: 1210 (112.41 sq.m.),2,2,2,4.0,East,New Property,,1210.0,,0,0,0,0,1,2,107
